"chamber","T_treatment","Water_treatment","position","timepoint","DateTime","Code","Obs","FTime","Ebal","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","campaign","Unit","User"
"C04","elevated","drydown","top",3,2014-02-20 12:04:52,"4top",53,7673.3,0,0.0645677196,0.0062237438,368.74066698,0.1941315106,2.9859359014,37.189978792,6,1.420000017,1,2.840000033,35.866266632,37.189978792,35.759362794,404.98266602,404.76768798,33.431432344,33.713156126,56.648574066,57.125917818,399.51187744,1698.9412844,1835.5139406,100.39694824,-1.889919758,0.141779557,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6658531292,0.0001941316,310.33997878,309.01626664,271.8305994,2.8686985098,6.3706338896,63.454458178,29.741302048,36.528122712,6.1443627602,0.0062101296,3.3846979882,2.759664772,0.0038825518,37.020438956,0.910987801,50.845449574,404.7369956,8.08114e-05,5,"HIE4","MJA"
"C04","elevated","drydown","top",4,2014-02-20 15:10:56,"4top",143,18834.1,0,1.2924364392,0.0143868548,236.92872888,0.5977095058,3.9724076478,39.31345825,6,1.420000017,1,2.840000033,38.132774352,39.31345825,38.062596892,404.45690918,402.6163208,30.950307846,31.645196916,46.290892794,47.330219268,499.75874634,1899.1182372,909.8776733,100.2881851,-1.216976643,0.178593293,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832931244,0.0005977096,312.46345826,311.28277434,303.85891116,3.042541196,7.1460470138,71.255124054,39.609927138,38.723116302,6.9226531588,0.0143143306,3.1736393662,3.7490137928,0.0089529444,23.761150636,0.5884719622,41.691619414,402.00195842,0.0013404922,5,"HIE4","MJA"
"C04","elevated","drydown","top",5,2014-02-20 17:09:44,"4top",173,25963.8,0,1.5719417516,0.0124031102,184.2598271,0.3729683266,2.9003055372,35.228205872,6,1.420000017,1,2.840000033,34.304369354,35.228205872,34.156297302,404.06566774,401.9982483,27.676319886,28.111546324,51.086803436,51.890101624,499.71691894,1099.2082764,617.81021728,100.31082762,-1.490993977,0.167376176,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328615316,0.0003729682,308.37820586,307.45436936,175.87332028,1.7261660914,5.7201980196,57.024731116,28.91318479,34.766287612,5.5757284962,0.0123491662,2.8198924824,2.755836014,0.0077230574,18.483256234,0.4583599236,47.273977492,401.25102248,0.0018520376,5,"HIE4","MJA"
"C04","elevated","drydown","top",6,2014-02-20 19:50:18,"4top",263,35590.2,0,0.0815768378,0.0233420972,382.77403816,0.405443364,1.7130012562,27.45115509,6,1.420000017,1,2.840000033,27.91562004,27.45115509,27.930106736,399.7228821,399.35800168,18.909956358,19.50566902,50.372699738,51.959590148,400.39530028,59.8422142,1.9444093228,100.59146576,-1.628475666,0.212286606,0.6000000058,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6673255006,0.0004054436,300.60115512,301.06562004,9.5747540584,-0.0337243994,3.6751050758,36.534958784,17.02928976,27.683387566,3.7253590312,0.0231506886,1.9621038196,1.7632552116,0.0144862556,38.50380163,0.958472995,52.43638381,399.31922398,0.0001071766,5,"HIE4","MJA"
"C05","ambient","control","low",1,2014-02-20 07:42:49,"5low",43,3714,0,1.2267790036,0.0325216672,338.27607794,0.2037809088,0.621024237,21.798368072,6,1.420000017,1,2.840000033,22.63312912,21.798368072,22.718198394,405.09166874,403.12628176,19.64071808,19.940599444,71.434092712,72.52481079,399.59437868,20.995768358,19.859114454,100.2993683,-2.48471117,0.139477387,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.665990631,0.0002037808,294.94836808,295.78312912,3.359322862,0.0433306136,2.621053738,26.132305762,6.1917063204,22.215748596,2.6886244656,0.0321527168,2.0000295012,0.6885949642,0.0201282726,33.928879194,0.8391318062,76.02215004,402.54312976,0.002316848,5,"HIE4","MJA"
"C05","ambient","control","low",2,2014-02-20 09:38:31,"5low",73,10653.2,0,11.34290764,0.1917401902,285.97758318,1.5350983064,0.8300417302,27.604146576,6,1.420000017,1,2.840000033,28.432221984,27.604146576,28.549676132,408.6234558,390.68757324,26.423582078,28.662961196,68.180223084,73.95843353,399.51179198,300.69019774,152.25769654,100.41206358,-2.438446522,0.022669449,0.8666666748,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6658529868,0.0015350984,300.75414656,301.582222,48.110430564,-0.116158642,3.7081488512,36.929315626,8.2663544286,28.01818428,3.798868205,0.1796136964,2.8781071208,0.9207610842,0.1132885092,28.715599736,0.7319850366,78.320456202,385.29569818,0.0230572034,5,"HIE4","MJA"
"C05","ambient","control","low",3,2014-02-20 12:09:54,"5low",58,7974.9,0,14.619679042,0.3562202386,318.82961516,4.753338099,1.437200585,34.329090118,6,1.420000017,1,2.840000033,35.96977005,34.329090118,36.070133972,424.86253052,400.04851684,33.022806548,39.877366636,55.653357696,67.205226136,399.48181152,500.7460083,136.55627136,100.42508394,-2.138027668,-0.062890396,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6658030192,0.004753338,307.47909012,309.11977006,80.119359536,-1.272118377,5.4418884446,54.188538062,14.311171426,35.149430084,5.6952902692,0.316517742,4.0046878594,1.6906024096,0.2010446404,32.018490746,0.7969774794,75.375173286,393.0990216,0.0280327054,5,"HIE4","MJA"
"C05","ambient","control","low",4,2014-02-20 14:57:38,"5low",128,18038.8,0,15.184885292,0.3695917826,312.72166738,6.5607254474,1.9139920708,35.734319306,6,1.420000017,1,2.840000033,37.499398804,35.734319306,37.605855562,418.34890136,396.99085692,31.985184478,39.550472258,49.53287964,61.248591612,499.74911498,600.68184816,124.91923828,100.33180238,-1.059902668,-0.037085876,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329151918,0.0065607254,308.8843193,310.6493988,96.109093554,-1.9910795482,5.882162276,58.627096134,19.076623874,36.616859054,6.1742199162,0.3270313596,3.9681702054,2.206049711,0.2078349992,31.375929132,0.7877289322,69.72162725,389.7726897,0.0271623882,5,"HIE4","MJA"
"C05","ambient","control","low",5,2014-02-20 17:14:36,"5low",178,26254,0,8.058751991,0.214460615,317.7592185,4.0660335164,1.9600506448,33.57793503,6,1.420000017,1,2.840000033,34.897644804,33.57793503,34.906438448,404.8532532,393.25744628,27.743573762,32.467043304,49.57587738,58.016374208,499.71984864,251.11434022,53.102575684,100.3618637,-1.745663166,0.065939561,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328664146,0.0040660336,306.72793504,308.04764478,40.178293534,-1.4353991596,5.2185036408,51.996878244,19.52983494,34.237789918,5.4142910626,0.1994024094,3.258452996,2.1558380666,0.1258972228,31.890908748,0.8080177392,63.537628848,389.42670154,0.0131484542,5,"HIE4","MJA"
"C05","ambient","control","low",6,2014-02-20 19:39:07,"5low",248,34922.3,0,0.512404284,0.0134217368,326.98777928,0.2338354868,1.7101370542,27.795143892,6,1.420000017,1,2.840000033,28.552433778,27.795143892,28.65009575,399.27140502,398.36392822,19.933317182,20.276633454,51.166004182,52.047263334,400.37893066,20.110809708,3.6689851284,100.58969268,-1.486629963,0.219183579,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6672982178,0.0002338354,300.9451439,301.70243378,3.2177294812,0.0216407686,3.7497573676,37.277749776,17.001116324,28.173788834,3.833458224,0.0133585836,2.0396203132,1.793837911,0.0083547658,32.891599094,0.8208246858,53.262955528,398.12035578,0.0006855578,5,"HIE4","MJA"
"C05","ambient","control","top",1,2014-02-20 07:47:41,"5top",48,4002,0,4.1492887252,0.0383705114,221.127915,0.2328500258,0.6024323106,21.80395775,6,1.420000017,1,2.840000033,22.525682448,21.80395775,22.581423566,405.56843872,399.19841918,19.798519134,20.141117478,72.456991576,73.710803222,399.58197634,100.1283249,74.799995424,100.26825102,-2.26507616,0.127293244,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6659699606,0.00023285,294.95395774,295.67568244,16.020531626,0.163740943,2.6219469328,26.149323474,6.008205998,22.164820098,2.6802973146,0.0378589476,2.0195146224,0.6607826924,0.0237072772,22.172110124,0.553929706,76.792626096,397.22604606,0.008021569,5,"HIE4","MJA"
"C05","ambient","control","top",2,2014-02-20 09:43:33,"5top",78,10958.4,0,26.23962939,0.3503640136,261.6114479,2.579937922,0.8023294736,27.978913116,6,1.420000017,1,2.840000033,28.24146843,27.978913116,28.326775742,439.36200562,398.40457154,26.004917144,29.764795302,67.828164672,77.634919736,399.45117188,999.65557856,642.93402708,100.38199464,-2.220734119,0.007286683,0.8666666748,-0.219565243,2.737391472,1,0,0.159999996,111115,0.665751953,0.002579938,301.1289131,301.39146842,159.944889,0.5812433222,3.7901790172,37.75755804,7.992762736,28.110190772,3.8192865398,0.3118847226,2.9878495438,0.831436996,0.1980547338,26.261079634,0.6566477002,80.497643964,385.93150842,0.0547306962,5,"HIE4","MJA"
"C05","ambient","control","top",3,2014-02-20 12:15:37,"5top",63,8315.4,0,25.033726614,0.3413741356,259.02299226,5.7891060524,1.8133450394,35.626408388,6,1.420000017,1,2.840000033,36.133018496,35.626408388,36.24453125,439.32478638,398.26657716,31.835873032,40.180619048,53.158154296,67.091804502,399.52059936,1698.9732174,234.40395508,100.39516906,-2.083034992,-0.085595474,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6658676654,0.0057891058,308.77640838,309.28301848,271.83570878,0.2682129028,5.8472850844,58.242693764,18.062074714,35.879713442,5.9294328372,0.3047429564,4.0339400446,1.8954927928,0.1934483052,26.004657142,0.6503760222,70.88309398,386.36674244,0.0459272078,5,"HIE4","MJA"
"C05","ambient","control","top",4,2014-02-20 15:02:21,"5top",133,18323.4,0,10.479772376,0.1250915528,249.00710064,3.6082757224,2.8715163216,37.3066864,6,1.420000017,1,2.840000033,37.273505402,37.3066864,37.353567504,418.1543274,403.82288208,31.112407684,35.291620634,48.761032868,55.310982514,499.74866942,1899.4370362,1296.9328368,100.29813536,-1.42971468,0.067734376,0.8000000122,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329144492,0.0036082756,310.45668642,310.42350542,303.90991898,1.680868641,6.4112000748,63.921428414,28.62980778,37.290095902,6.4054039014,0.11980942,3.5396837532,2.865720148,0.0753381748,24.974948138,0.616627228,54.86139141,398.84130018,0.0144163774,5,"HIE4","MJA"
"C05","ambient","control","top",5,2014-02-20 17:18:38,"5top",183,26497.7,0,6.1283762164,0.046811143,170.80599218,1.33536759,2.784503239,35.166342162,6,1.420000017,1,2.840000033,35.107756042,35.166342162,35.121242524,404.36450808,396.3708496,27.507787324,29.06451988,48.571645356,51.320459746,499.7219055,1098.6365476,144.785791,100.33224028,-1.828213215,0.15408577,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328698426,0.0013353674,308.31634216,308.25775606,175.78184374,1.3566433882,5.7006116228,56.81734596,27.752826078,35.137049102,5.6913823164,0.0460519352,2.916108383,2.775273933,0.0288497198,17.137347346,0.430924982,49.79036552,393.45771306,0.007755358,5,"HIE4","MJA"
"C05","ambient","control","top",6,2014-02-20 19:42:47,"5top",253,35146.7,0,2.3382343672,0.030338455,262.36582434,0.4975039276,1.6199654026,27.322010804,6,1.420000017,1,2.840000033,28.1027462,27.322010804,28.237272644,399.30894776,395.5100525,19.427191924,20.15771103,51.18288498,53.107530212,400.38015746,60.64076996,2.8461995124,100.57937014,-1.458096027,0.206534043,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6673002626,0.000497504,300.4720108,301.2527462,9.7025229766,-0.0363153416,3.6474152712,36.26404983,16.1063388,27.7123785,3.7316767204,0.0300177636,2.0274498682,1.7042268516,0.0187896532,26.388589142,0.6633603904,54.779691392,394.39856786,0.0032477002,5,"HIE4","MJA"
"C06","elevated","drydown","low",1,2014-02-20 07:32:04,"6low",33,3069.1,0,1.0124792524,0.037357843,355.47303078,0.2385527972,0.6339432276,21.620649336,6,1.420000017,1,2.840000033,22.091322708,21.620649336,22.109925844,404.91381226,403.2491333,19.185633468,19.536824036,72.089593502,73.409184264,399.59884032,20.847644042,17.935120392,100.26157684,-2.184509754,0.132219926,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6659980672,0.0002385528,294.77064934,295.2413227,3.3356229722,-0.0235323108,2.5927360118,25.859717068,6.3228930332,21.855986022,2.6302916814,0.0368727796,1.958792784,0.6714988972,0.0230885818,35.640286238,0.8815219628,75.306266176,402.76784918,0.001893069,5,"HIE4","MJA"
"C06","elevated","drydown","low",2,2014-02-20 09:50:07,"6low",83,11357.4,0,6.5822101662,0.0812626934,266.03920692,0.8824060028,1.0861325038,27.641457364,6,1.420000017,1,2.840000033,28.036506654,27.641457364,28.092909242,415.215802,404.79397582,24.90132675,26.191844558,65.7525177,69.160157774,399.51190184,300.74170532,81.493835448,100.41705626,-2.515533924,0.062239304,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6658531698,0.000882406,300.79145738,301.18650664,48.118671776,0.1634478736,3.7162404174,37.008059578,10.816215018,27.838982008,3.759363879,0.0790017984,2.6301079136,1.1292559654,0.0495743924,26.714875208,0.6572215614,70.659232962,401.66510838,0.011579125,5,"HIE4","MJA"
"C06","elevated","drydown","low",3,2014-02-20 12:44:17,"6low",88,10038,0,4.9614720674,0.0548976568,241.87218338,1.414528373,2.517239005,35.533232116,6,1.420000017,1,2.840000033,36.895829772,35.533232116,37.069225308,409.04593504,402.40578614,31.226535416,32.86899719,50.009859468,52.640214538,499.74961548,500.06617432,185.1934723,100.40104522,-1.824581623,0.137339249,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329160256,0.0014145284,308.68323212,310.04582978,80.010586102,0.4087553458,5.8173206886,57.94083778,25.07184059,36.214530948,6.0395533158,0.0538561208,3.3000816836,2.7394716324,0.0337521262,24.284220186,0.6010658354,55.529934164,400.04733994,0.0068870094,5,"HIE4","MJA"
"C06","elevated","drydown","low",4,2014-02-20 14:26:33,"6low",98,16171.4,0,4.1088910548,0.0276267794,156.56820158,0.4430376344,1.5530746824,33.56714783,6,1.420000017,1,2.840000033,33.445593262,33.56714783,33.39775391,409.11173096,403.96329956,35.97922287,36.491766356,69.707696534,70.700679016,499.70878906,599.32265626,203.55001832,100.35902558,-1.306057453,-0.003726348,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328479816,0.0004430378,306.71714784,306.59559326,95.891622856,0.8761581892,5.2153527926,51.966953252,15.475186894,33.506370546,5.197643479,0.0273604256,3.66227811,1.5353653692,0.017123998,15.713032484,0.3875842528,69.14327995,402.01012954,0.0070670552,5,"HIE4","MJA"
"C06","elevated","drydown","low",5,2014-02-20 17:42:41,"6low",208,27937.2,0,1.7482099266,0.02109328,254.42649932,0.5874352614,2.7067157424,33.70772171,6,1.420000017,1,2.840000033,34.282885744,33.70772171,34.288304902,404.97901,402.5961731,24.714713668,25.40207138,45.704691314,46.975817872,499.75139162,250.02869568,11.032373046,100.3776657,-1.859463215,0.198433533,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832918986,0.0005874352,306.8577217,307.43288576,40.004590414,0.2490695688,5.2565163624,52.36739008,26.965318698,33.995303726,5.3416106886,0.0209377678,2.5498006202,2.7918100684,0.0130999884,25.53873638,0.6319638768,46.819124814,401.76515782,0.0020372666,5,"HIE4","MJA"
"C06","elevated","drydown","low",6,2014-02-20 19:16:34,"6low",218,33567.1,0,0.0414118088,-0.002941592,415.9475954,-0.0461071542,1.5218808472,29.2310936,6,1.420000017,1,2.840000033,29.379634476,29.2310936,29.278868484,404.5684387,404.53433228,25.475056076,25.407717134,62.29078598,62.126119992,400.38320922,21.300421144,4.9153629302,100.52014008,-1.224667072,0.122990265,0.8666666748,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6673053488,-4.61e-05,302.3810936,302.52963448,3.4080673066,0.0849498906,4.07586813,40.547776104,15.140058972,29.305364036,4.0933875308,-0.0029447742,2.553987283,1.539400248,-0.0018401976,41.811107656,1.028212647,61.347807008,404.5146471,6.28e-05,5,"HIE4","MJA"
"C06","elevated","drydown","top",1,2014-02-20 07:37:08,"6top",38,3374.2,0,2.7223851548,0.0214670892,196.90115348,0.1577171382,0.7244703346,22.502778624,6,1.420000017,1,2.840000033,22.7563694,22.502778624,22.75077591,409.1847229,405.00084228,19.83466606,20.066743468,71.560227966,72.397569276,399.57081298,99.233680724,40.58820572,100.24061888,-2.334808826,0.136074677,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6659513548,0.0001577172,295.65277862,295.90636942,15.877388562,0.1396714568,2.7359731232,27.294056542,7.2273130714,22.629574014,2.7571207732,0.0213057764,2.0115027886,0.7456179848,0.0133305096,19.737493452,0.486173998,73.081756874,403.70675078,0.0049282462,5,"HIE4","MJA"
"C06","elevated","drydown","top",2,2014-02-20 09:59:46,"6top",3,162.7,0,15.258162074,0.137155016,207.42133858,1.9236931834,1.423838601,30.03689804,6,1.420000017,1,2.840000033,29.745566938,30.03689804,29.694945908,419.11863402,399.8749756,26.100071334,28.344329454,62.410197448,67.7766449,499.71989136,999.2411377,696.09221804,100.39593352,-1.563107014,0.039559018,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328664856,0.0019236934,303.18689804,302.89556694,159.87857846,0.8417885382,4.269494025,42.526562994,14.182233542,29.89123249,4.2339115578,0.1308363264,2.845655424,1.3882561338,0.0823178552,20.824258776,0.5187154324,67.018648834,392.62197608,0.0260449934,5,"HIE4","MJA"
"C06","elevated","drydown","top",3,2014-02-20 12:48:46,"6top",93,10308.8,0,0.4412941634,0.0117458598,323.78003472,0.4092176172,3.3423641626,37.60504074,6,1.420000017,1,2.840000033,37.079380798,37.60504074,37.144722746,405.10756836,404.37908936,31.144036866,31.619799422,49.366378784,50.120545196,499.7595764,1698.676709,764.93493652,100.37227328,-1.534817219,0.150726929,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329326272,0.0004092176,310.75504074,310.2293808,271.78826734,2.8743317046,6.516115326,64.919477396,33.299677972,37.34221077,6.423614101,0.0116974208,3.1737511632,3.2498629376,0.0073152246,32.498532198,0.8006829658,46.326861044,404.16931924,0.0005059358,5,"HIE4","MJA"
"C06","elevated","drydown","top",4,2014-02-20 14:30:18,"6top",103,16397.6,0,0.366646561,0.0070218878,305.35102574,0.183009974,2.494417175,36.229370116,6,1.420000017,1,2.840000033,34.73722229,36.229370116,34.558514408,404.3998596,403.87089844,35.174487306,35.386444856,63.393351744,63.775250242,499.72537842,1899.3317382,1627.602417,100.32413486,-1.408962727,0.055489197,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328756308,0.0001830098,309.3793701,307.88722228,303.89307134,3.2294289936,6.0445316478,60.250026012,24.863581158,35.483296204,5.8013684756,0.007004534,3.550114473,2.2512540024,0.0043793894,30.6340792,0.756060689,56.768813146,403.69661224,0.0005154288,5,"HIE4","MJA"
"C06","elevated","drydown","top",5,2014-02-20 17:46:48,"6top",213,28189.8,0,1.7098722884,0.0115542072,150.8095716,0.372916449,3.1196121502,34.990689086,6,1.420000017,1,2.840000033,34.541063692,34.990689086,34.47809906,405.0319519,402.7986511,24.734117126,25.17058792,45.0757431,45.871179962,499.73093872,1099.9342042,73.014451598,100.34924164,-1.763241291,0.203301087,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328848982,0.0003729166,308.1406891,307.69106372,175.98946872,1.7978357174,5.645461558,56.258138744,31.087550822,34.765876386,5.5755544596,0.0115073868,2.5258494078,3.049705052,0.0071963084,15.133627948,0.3744045956,42.629338544,401.98585974,0.0018132624,5,"HIE4","MJA"
"C06","elevated","drydown","top",6,2014-02-20 19:20:07,"6top",223,33786.3,0,0.6101123472,0.0040908282,156.1309833,0.0692442562,1.6475443328,29.401469038,6,1.420000017,1,2.840000033,29.572871402,29.401469038,29.510342408,404.45756226,403.50128784,24.460119628,24.56135025,59.139239504,59.383982086,400.33683472,60.881141664,15.047942354,100.50794678,-1.176113605,0.158274308,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6672280578,6.924e-05,302.55146904,302.7228714,9.7409824484,0.1028542182,4.116155186,40.95352967,16.39217942,29.487170218,4.1365512558,0.0040848926,2.468610853,1.6679404032,0.0025535908,15.692414792,0.386943864,58.67769792,403.21126964,0.0008878056,5,"HIE4","MJA"
